filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
MienNam_2292.wav,0.45649692,0.06769512,1466.729858090788,1605.3162170087219,2971.131212957974,-395.07227,75.31592,-4.7981396,12.267554,-13.261342,1.3472626,-1.4841638,-2.718775,-9.898952,0.5011356,-4.2379637,-5.702771,-2.310912,-4.6672077,0.30782998,-8.802172,1.2089758,-1.9552789,-1.250542,2.1784747,Southern
MienNam_2293.wav,0.4297808,0.0627718,1539.6859815962296,1569.0426573764296,2987.8193653929816,-356.14868,86.88659,-13.179706,14.098898,-14.366333,1.6711944,-3.00925,0.6980605,-9.119986,-0.9628078,-3.9558425,-5.271199,-4.6118617,-5.503743,-0.6601371,-10.776552,1.2536691,-4.834894,-2.325302,-0.17273402,Southern
MienNam_2294.wav,0.3664828,0.07304824,1480.3319717654556,1588.712087966584,2962.81387081279,-356.282,82.31332,-15.670798,26.344072,-8.632345,-7.5202327,-8.2789345,3.2508903,-14.527456,-2.3090959,-3.204216,-5.9152803,-6.6479616,-6.5567956,-0.65727407,-15.150414,-0.42745024,-7.710895,-7.6203547,-2.9181614,Southern
MienNam_2295.wav,0.4184885,0.07383946,1551.6161517447458,1619.7011775667636,3077.1496836934457,-367.30243,81.441925,-9.210672,20.469946,-9.942867,0.8891168,-4.427771,0.639191,-11.046844,-1.6963953,-3.7001112,-4.5733414,-3.4516008,-4.496963,1.4104732,-10.828524,1.9692849,-3.4370027,-2.2814841,0.7190285,Southern
MienNam_2296.wav,0.39105728,0.07307926,1550.2721605145853,1608.1088408590192,3026.589123223608,-348.86624,86.57729,-18.429535,19.836231,-18.349636,-3.2928483,-11.4136715,-0.20058185,-13.941506,-5.5291185,-6.4009743,-7.7723513,-6.58622,-5.2970495,-0.21779762,-13.79891,1.5723506,-7.314011,-4.4549284,-2.3820813,Southern
MienNam_2297.wav,0.4414141,0.07859245,1578.1819621704594,1635.3502918695117,3145.3964481220996,-359.9365,84.002014,-9.679312,19.249254,-14.474599,0.98716164,-5.089698,-0.55363077,-11.742647,-0.41533583,-4.5652266,-2.958902,-3.1477385,-6.4429355,1.8995956,-11.755723,2.1890678,-4.9765196,-3.81819,-0.21129827,Southern
MienNam_2298.wav,0.611636,0.00076365634,1644.5704849581123,1857.5490906622222,3625.8891858552633,-596.01965,140.80003,-29.626938,47.51168,-18.012482,27.92544,-22.508669,12.903019,-12.400291,2.5142965,4.2296677,-2.9606588,7.319594,-4.791889,11.49199,-9.677568,3.4269521,-4.819718,4.7791076,-3.3074067,Southern
MienNam_2299.wav,0.39044935,0.048783693,1556.3322088312202,1587.897194420015,3044.4751712949537,-382.952,103.62226,-20.896326,19.690023,-17.08639,1.9354514,-9.798632,-0.64303994,-13.75772,0.066928126,-1.2926096,-4.542502,-4.378885,-6.284017,1.9361331,-12.920006,0.29350218,-6.5751595,-4.108079,-3.3299828,Southern
MienNam_23.wav,0.37401342,0.037376933,1443.3468406892832,1538.675156361477,3066.8430494225545,-382.93002,118.50504,-18.920727,33.76296,-21.662693,-2.4616292,12.748667,-13.735566,5.4432354,6.2445354,-5.320045,3.1224878,0.68372655,0.32348865,2.890009,-5.212245,0.865037,0.0667593,-2.3570113,-0.21255668,Southern
MienNam_230.wav,0.43708912,0.052790496,1685.415128191022,1541.9291016368625,3533.9738325639205,-310.02444,130.56088,-35.77363,49.051308,-17.688189,-11.710159,13.849957,-15.192618,-1.1012915,8.972586,-6.6842237,6.835476,5.5227447,-7.70444,7.494521,-5.298195,-3.5859916,6.594034,-3.4508066,-0.5723123,Southern
MienNam_2300.wav,0.4020871,0.08067387,1618.7431619837735,1670.4347519484174,3227.1326901464618,-357.764,85.98775,-16.828482,18.06212,-16.5214,5.6113153,-6.49516,2.3374352,-16.026304,0.2761037,-3.9638922,-7.0898323,-4.0747004,-8.37115,2.9103525,-12.559425,1.4934207,-4.325193,-2.4636078,0.13341492,Southern
MienNam_2301.wav,0.3115937,0.076116025,1478.7578202424388,1525.3691588160425,3053.500011355378,-293.87634,127.59507,-30.650913,45.40736,-20.29328,-3.5288916,-10.433269,-12.815836,-9.326937,-2.4281402,-6.0022225,7.2623672,-9.589206,-4.8931403,6.9021726,-20.388033,2.476765,-9.822592,-8.132578,-5.106025,Southern
MienNam_2302.wav,0.35913193,0.06846468,1448.2576210978862,1477.7038620946555,2898.2926267052667,-313.59927,124.22458,-26.765343,28.69225,-18.789768,-1.3618976,-7.8241334,-13.697687,-6.6909456,-5.604521,-5.8637223,9.3527155,-12.671969,-4.386472,7.525186,-18.773354,1.5397111,-7.9391537,-7.2263517,-5.5253444,Southern
MienNam_2303.wav,0.34019148,0.062282443,1591.810040335516,1467.0101892807477,3121.8216157295333,-287.9301,134.48169,-45.86349,42.715664,-20.265635,-6.430721,-9.239218,-11.719844,-9.19928,2.5986872,-9.650269,5.86969,-9.685781,-6.853958,8.693403,-23.087324,2.3622644,-6.6392846,-7.3887787,-8.530726,Southern
MienNam_2304.wav,0.38801104,0.057454735,1439.6958515307006,1471.8467997874552,2930.130615234375,-310.29602,135.14113,-37.26326,28.754557,-22.039959,2.1544926,-3.4742641,-13.0915575,-2.3355868,3.2295275,-3.1653159,5.4025745,-9.494712,-6.1205945,4.185876,-17.499107,-2.5630608,-9.558025,-5.759929,-6.511691,Southern
MienNam_2305.wav,0.39433733,0.06786853,1405.8983773672205,1500.3932553718582,2878.209607354526,-317.0717,130.30898,-24.917645,34.442715,-17.734379,-4.1906586,-5.6388874,-8.389853,-9.976219,1.2181488,-7.3376245,6.2201724,-5.1104035,-8.56244,8.818874,-17.819725,-1.7746316,-5.6572695,-6.487019,-5.832828,Southern
MienNam_2306.wav,0.3732739,0.056305923,1458.3465602783185,1541.9223058925288,3016.391008851156,-342.4235,125.391785,-24.026703,33.31292,-23.606508,-1.6869835,-11.398979,-13.315794,-3.664228,-2.0232127,-2.3697453,6.6058125,-8.366596,-3.0192416,3.6631203,-18.218174,-0.26438326,-8.788386,-6.1417065,-4.8369145,Southern
MienNam_2307.wav,0.37435043,0.06395104,1368.7751579113287,1373.216708741325,2639.139031507298,-314.433,137.48596,-35.423286,30.347195,-15.562324,-5.047362,-5.9384646,-10.19114,-3.8170083,5.0881653,-6.7870336,5.402107,-7.348374,-8.932268,6.2453637,-19.505566,-3.4013577,-6.9124975,-7.2979903,-5.371289,Southern
MienNam_2308.wav,0.32354608,0.070301384,1369.046553824473,1439.6717888972244,2769.9880292338707,-313.40134,120.15387,-26.18645,30.534782,-12.7871685,-6.4119754,-7.036636,-12.835646,-6.778288,0.947269,-4.9185944,6.319169,-11.760764,-7.8869233,6.6538587,-20.475664,-3.425325,-7.0217347,-8.235098,-4.1565614,Southern
MienNam_2309.wav,0.3297523,0.0804139,1515.530079573428,1521.023033663366,3114.8019363631065,-278.07428,127.22094,-34.373486,36.71309,-24.606953,-0.4530569,-12.551646,-13.400612,-6.5321827,-2.3778465,-6.492531,5.766503,-9.64502,-7.6083956,6.550926,-19.518353,1.0586994,-8.063717,-7.4242983,-6.1520567,Southern
MienNam_231.wav,0.4291532,0.040449776,1676.9203334897559,1630.3987739630932,3678.955078125,-347.74753,121.22563,-28.897541,68.44304,-2.9209588,-7.8141227,9.090885,-10.483293,-2.6426983,2.571206,-5.6889467,4.443719,1.7093579,-8.494566,8.820283,-2.435962,2.5407927,8.715851,-6.004004,0.9637689,Southern
MienNam_2310.wav,0.35435817,0.08447221,1368.810689992446,1412.0974129634335,2692.382101410801,-276.2783,133.69911,-35.609158,36.341663,-15.769485,-9.372362,-9.8126745,-8.257633,-5.925115,-4.882569,-8.850311,7.4693913,-11.938446,-8.093638,7.966018,-20.53709,-0.1583639,-6.90906,-7.2999053,-5.712823,Southern
MienNam_2311.wav,0.3573855,0.069595665,1473.4081219681311,1430.382596025931,2850.0797872340427,-301.1042,125.51757,-29.414999,23.803967,-30.843838,-4.544314,-1.9105265,-11.854326,-5.445095,0.97424513,-5.759755,8.363425,-6.3555803,-8.415449,3.3722885,-17.65202,-1.7393262,-7.5155315,-6.4552307,-7.3899207,Southern
MienNam_2312.wav,0.35241708,0.07121404,1553.1576524577852,1467.0341313349884,2994.9379267655017,-288.78525,132.59758,-33.136036,30.2679,-28.004486,-3.003408,-10.972789,-13.031802,-3.3272634,-3.9811769,-3.7758527,8.446718,-10.91378,-3.8864117,4.0906496,-18.204624,1.1527038,-8.619107,-5.682603,-7.5355706,Southern
MienNam_2313.wav,0.3466233,0.06403385,1459.5133494226973,1513.4805177445494,3030.9993759725103,-319.6597,119.620964,-28.291527,37.77875,-19.83843,-4.830345,-7.232352,-11.403938,-11.399417,-4.661602,-8.181915,6.9347186,-8.395632,-8.291792,8.702343,-19.693417,-0.2884388,-6.334062,-8.860575,-4.906996,Southern
MienNam_2314.wav,0.35416985,0.06799825,1477.7373910621448,1526.1048171618788,3061.485425731804,-320.39023,124.04831,-23.667854,41.42516,-11.933555,-3.4058688,-6.8887753,-10.720327,-13.947754,-1.5935057,-9.090434,4.265971,-5.332816,-10.602798,9.662258,-16.860136,-3.4326727,-3.9566686,-7.708553,-6.07194,Southern
MienNam_2315.wav,0.35566464,0.06283569,1378.7823108330242,1526.8855455359248,2937.43388294662,-335.0778,123.24465,-19.694235,36.209816,-16.303095,-1.6893661,1.1602687,-9.748502,-15.400894,2.7877805,-6.321347,3.5275066,-3.0255206,-9.62713,10.226677,-15.703225,-2.961957,-4.598449,-9.193298,-3.3415735,Southern
MienNam_2316.wav,0.36383998,0.08175327,1301.4967752142975,1430.7680308042304,2557.034844708589,-305.84122,139.66666,-19.326231,39.37188,-19.94398,-1.2141452,-3.216789,-6.529979,-13.018733,0.45415035,-10.14571,4.7829375,-4.0209374,-10.906447,11.866494,-16.946274,-2.2049496,-4.323237,-7.03428,-4.6899714,Southern
MienNam_2317.wav,0.33437368,0.057095837,1511.2987478417529,1522.7031059266237,3099.9256260347684,-322.97513,122.59942,-32.733818,38.014763,-22.062696,-3.1571512,-9.296931,-12.399585,-5.5066767,0.5821222,-6.1976285,5.374086,-7.9562683,-6.8974433,4.9119487,-18.233536,-0.29088753,-9.122332,-7.7719874,-6.4406004,Southern
MienNam_2318.wav,0.34127155,0.08782714,1405.3545824082826,1496.0704848241448,2853.1494140625,-306.58783,118.904655,-22.687166,29.405878,-24.238798,-6.848631,-8.076561,-12.787809,-14.358135,-0.37856004,-9.389735,3.9768555,-7.08734,-9.597943,9.4376,-20.372416,-3.1776671,-6.2187834,-9.341622,-3.8886046,Southern
MienNam_2319.wav,0.4076609,0.033111636,1422.8630047715837,1519.3795815029239,3007.384845058313,-396.49628,132.36554,-22.959162,30.950579,-10.163233,-3.5125122,3.5676708,-10.228004,-8.287404,4.484765,-4.9039416,6.2258224,-6.446525,-8.5503235,7.332324,-16.84344,-4.3722973,-2.4408798,-6.785702,-5.282049,Southern
MienNam_232.wav,0.45102844,0.0444153,1583.647348771305,1574.8051879493871,3536.4573511584053,-337.47095,138.11656,-38.914963,53.50756,-18.418934,-5.404226,12.475751,-10.7392845,-2.70426,11.089329,-0.40663254,6.496117,5.8415318,-8.410268,9.008598,-7.79572,0.6626802,7.1084065,-8.681234,2.054104,Southern
MienNam_2320.wav,0.34502104,0.06168032,1399.4897710068933,1489.3230301014225,2882.7753938586507,-332.64444,112.30461,-14.362182,35.265446,-9.892224,-4.864466,-1.6453048,-11.044493,-14.447107,2.5960548,-5.958411,1.3135873,-1.2202079,-8.50738,7.6633334,-13.111936,-5.5657167,-4.491723,-9.75225,-5.183085,Southern
MienNam_2321.wav,0.35147375,0.058025915,1472.1520722884475,1512.4151467968568,2986.3997947563557,-327.28595,126.78683,-28.306078,39.745354,-13.961285,-4.2960067,-8.495502,-11.776971,-14.453303,2.1558115,-9.068306,4.234706,-5.117555,-9.228756,10.723636,-19.830479,-0.08451269,-4.644243,-9.684122,-4.1250186,Southern
MienNam_2322.wav,0.3334166,0.064386524,1404.973151795263,1452.8890027237564,2901.8022645194574,-307.9303,124.904274,-32.318325,33.92431,-14.8462925,-3.9155097,-6.4272823,-11.264251,-5.1886716,-0.97513306,-6.5241838,5.6557784,-10.581087,-7.636058,4.094058,-18.225584,-0.8203273,-8.794798,-7.75053,-6.1396666,Southern
MienNam_2323.wav,0.36951917,0.06473324,1661.0973177707963,1619.8602780020567,3546.734869970034,-306.82135,114.70621,-36.474136,40.84683,-23.88531,-0.60603946,-11.792757,-13.438586,-4.2499084,-0.79766554,-6.0560822,6.987967,-8.462955,-4.838327,5.3845186,-18.917406,1.8232882,-8.9679165,-6.882475,-7.126274,Southern
MienNam_2324.wav,0.3589211,0.060611892,1358.7527481354912,1460.7003435231497,2760.157569679054,-331.13718,125.07705,-19.51679,35.26424,-5.3869476,-3.0038288,-6.0997524,-10.059824,-6.7875495,0.973889,-5.5306787,5.0333695,-7.1241565,-7.2585526,7.2777205,-15.523769,-3.254347,-6.304034,-7.395621,-5.1187587,Southern
MienNam_2325.wav,0.3675626,0.06569183,1372.1121357932377,1493.8251768430262,2834.3884496631736,-324.9347,127.05904,-24.471138,34.47441,-20.72552,1.8912371,-2.10263,-9.200713,-3.0276482,-0.6050395,-6.8031197,6.170435,-6.061461,-3.6133418,7.359556,-16.491014,-0.2476922,-5.740581,-6.123479,-6.731971,Southern
MienNam_2326.wav,0.35663405,0.0679154,1355.9191215857618,1398.6077815116637,2730.336468482652,-303.7623,135.39618,-35.104794,38.094604,-18.211298,-8.206204,-9.965645,-13.09433,-0.47856182,-5.6639934,-8.240033,8.260421,-11.529543,-6.302602,4.644183,-17.308754,-1.0706052,-9.167269,-6.9458785,-6.021737,Southern
MienNam_2327.wav,0.3375403,0.062259294,1434.2076589818516,1475.5223139507807,2867.0122931985293,-332.58182,120.77704,-28.075802,29.884459,-21.502428,-3.1917498,-4.562882,-9.060095,-5.5794735,0.14349784,-6.1114693,5.3681073,-7.4807806,-5.705696,5.6625385,-18.160772,-0.745377,-6.6494093,-7.034285,-6.6854057,Southern
MienNam_2328.wav,0.43806502,0.04423057,1518.149511087118,1558.6170000922864,3034.28466796875,-386.93088,125.15147,-10.400003,28.089394,-17.388647,-3.2168736,-0.44037265,-7.4216547,-9.153802,2.648463,-5.2117977,4.587757,-6.1235538,-8.196972,9.706363,-14.460488,-5.0851007,-3.785269,-5.2104945,-5.0749865,Southern
MienNam_2329.wav,0.3260803,0.0676234,1412.585662357913,1460.4476021942917,2818.149191393526,-312.11298,128.16832,-23.766434,38.75286,-21.292397,-4.4229565,-5.1679845,-13.431696,-14.805781,0.7046689,-7.2750263,3.2517674,-5.926759,-7.0352836,8.925913,-20.336803,-1.3223826,-5.664186,-9.800808,-3.8485434,Southern
MienNam_233.wav,0.40154043,0.054042503,1527.0756772378597,1494.2168638582639,3298.7783755896226,-319.6479,140.82297,-41.121166,59.10439,-9.54393,-5.610307,11.11089,-16.285349,-11.084336,6.763715,-5.462079,-0.40790245,2.3391583,-9.098665,8.508853,-5.654835,-3.0918498,5.1897726,-5.7729993,-0.2777521,Southern
MienNam_2330.wav,0.35764462,0.06573376,1527.149312631698,1532.3203490609383,3174.561309814453,-313.83603,119.01676,-31.653744,34.875683,-12.385317,-1.8106619,-9.769736,-14.644298,-2.4130528,-3.0792873,-7.133369,8.899495,-12.766113,-5.5303407,7.8500495,-19.150059,-0.22441213,-7.2472415,-6.8215494,-5.0994954,Southern
MienNam_2331.wav,0.334064,0.064575106,1496.084822407459,1532.4949682833137,3157.736572265625,-300.041,126.236984,-35.590786,48.23373,-17.845024,-4.7314734,-15.994319,-15.167097,-5.525959,-4.670355,-7.2598944,8.460553,-11.275166,-6.4161854,7.3624024,-19.305857,1.2457024,-9.547444,-6.3244057,-5.524372,Southern
MienNam_2332.wav,0.37628305,0.058814786,1648.9338517282602,1563.1721142042195,3261.527769027218,-321.03235,116.19481,-28.440262,35.834763,-23.573593,-2.5375128,-4.9031506,-9.294549,-5.6538715,1.4389815,-3.8846133,9.369544,-10.405199,-6.1616607,7.0272846,-19.531605,-1.2916733,-7.9402394,-5.004262,-6.167759,Southern
MienNam_2333.wav,0.33305836,0.065219395,1410.0959219644806,1446.3164890554422,2879.5945690524195,-309.76624,124.98988,-37.102524,33.75098,-16.504784,-7.1850405,-10.881743,-15.494115,-4.4899096,-1.0920217,-8.085433,6.698871,-11.971635,-5.9471745,6.941377,-19.933872,-0.9832489,-7.4436855,-8.806666,-7.093442,Southern
MienNam_2334.wav,0.3472516,0.06278236,1558.430588980084,1552.673634264674,3105.6350457863728,-327.13086,113.5223,-18.136606,32.5039,-18.271849,0.89166605,-7.9981217,-14.056737,-16.113657,-0.39455226,-5.1663327,3.9029372,-5.153856,-6.1956487,8.44591,-18.19582,0.45993617,-5.1180224,-10.784726,-5.6153216,Southern
MienNam_2335.wav,0.3250319,0.07612248,1403.8181990399928,1469.5627422519565,2951.4476385642224,-307.63922,124.45401,-32.351707,27.912628,-28.775331,-7.3923244,-5.2031884,-14.448714,-12.562716,0.18922172,-7.13312,4.652467,-8.491746,-9.136584,5.001637,-18.766703,0.18416415,-8.107235,-8.324526,-4.813724,Southern
MienNam_2336.wav,0.32730016,0.053002153,1522.0032843915653,1557.236308698008,3246.796875,-322.56644,118.8679,-35.35074,36.720997,-20.29667,-3.792402,-14.469647,-16.480162,-6.454935,-1.8749812,-7.0907083,6.752954,-8.754043,-3.466079,3.8919754,-20.848682,0.91738385,-11.546731,-7.2623334,-6.54408,Southern
MienNam_2337.wav,0.34450603,0.06498308,1409.9260886716427,1462.2299276469548,2857.025390625,-318.54608,130.1692,-30.949083,35.323105,-21.448387,-3.607357,-6.698139,-13.2304125,-7.8839808,0.86773443,-6.693851,5.4649186,-6.1070356,-7.918764,5.962553,-16.991816,-1.8531388,-7.7722197,-8.478038,-6.3772516,Southern
MienNam_2338.wav,0.42887765,0.058096636,1573.4119921760146,1604.7385240952585,3228.6998597535794,-349.56473,103.73843,-16.297789,36.026123,-9.776835,-3.9581838,-5.926507,-9.225038,-6.1783195,-1.6537275,-4.9400887,6.3005757,-6.1605606,-5.75337,6.0760036,-13.632259,-0.04917276,-4.6916003,-5.5556684,-2.7358265,Southern
MienNam_2339.wav,0.35788316,0.08623336,1403.522619381219,1454.2306717142746,2834.002322635135,-296.55276,127.05199,-38.495197,32.139328,-15.261101,-4.4597173,-14.366898,-11.74782,-4.9558434,1.0702425,-6.303016,4.695584,-8.721011,-7.8465495,6.5708113,-18.227589,-1.6511805,-5.751676,-6.003594,-6.4271483,Southern
MienNam_234.wav,0.42597023,0.047363628,1438.6122328815572,1631.9462792372422,3417.471590909091,-376.1083,121.43706,-8.357772,49.006535,-13.362147,-7.3076463,15.302797,-5.3240056,-7.1976376,4.520255,-0.8798557,3.0057755,4.946599,-2.9958265,8.251344,-5.390387,-2.4526885,6.2196164,-5.0042396,-0.14765641,Southern
MienNam_2340.wav,0.3726867,0.068929054,1486.2403457738483,1484.4595148041067,2953.9470804148705,-310.81204,133.17429,-30.22294,46.311695,-8.002118,-2.7607458,-9.354033,-6.2496,-12.752342,3.9236147,-6.332516,3.84875,-0.9791381,-10.334359,12.669617,-15.614095,-2.1949494,-2.3679338,-7.5742207,-5.066866,Southern
MienNam_2341.wav,0.3429417,0.077925526,1520.5092485863954,1512.8117090294131,3097.07275390625,-286.84213,121.76998,-37.079983,34.42069,-16.54535,-5.844384,-10.900185,-10.90501,-12.596952,5.143388,-5.6375003,5.4984303,-5.6044793,-10.837317,9.731458,-19.917263,-1.5022287,-4.809079,-8.847735,-5.940542,Southern
MienNam_2342.wav,0.3382194,0.080387175,1312.9101488008744,1387.1795361078778,2618.8330078125,-291.2451,134.66336,-28.413158,35.137897,-14.30547,-9.828882,-4.818501,-13.768008,-13.942213,4.3272862,-8.43958,4.2490416,-6.0784574,-10.82394,10.552278,-18.01174,-2.2926478,-3.5870616,-9.483062,-5.4380007,Southern
MienNam_2343.wav,0.38200587,0.067270495,1331.9549272093182,1404.6439999314387,2626.324942942416,-319.36615,133.91441,-31.04144,23.66426,-26.681643,-2.607646,0.6379306,-12.759957,-2.280537,1.1405759,-6.110779,7.7546387,-7.3933372,-7.280945,6.2717733,-14.618058,-3.556072,-6.6902666,-6.593826,-7.7638235,Southern
MienNam_2344.wav,0.31485093,0.07310008,1252.9836874323303,1382.2739469982964,2493.3056640625,-328.63333,127.82564,-26.227974,34.731762,-12.392238,-6.6969705,-3.8821044,-13.557847,-13.185767,1.7486522,-7.436371,1.3987204,-7.1268167,-10.397065,5.8730326,-16.908255,-4.8565745,-6.12397,-9.402963,-5.906366,Southern
MienNam_2345.wav,0.36543548,0.06596983,1423.746075655966,1478.980137636261,2903.21044921875,-319.5572,125.62869,-29.627253,30.434278,-21.833702,-6.32286,-11.380452,-13.000224,-0.81915325,-0.76403147,-7.8487406,7.4271183,-9.547909,-6.1919584,5.2963943,-19.13826,-0.834858,-7.701097,-7.242513,-6.743246,Southern
MienNam_2346.wav,0.36813024,0.07421164,1330.163455587067,1422.8264243182066,2675.6998697916665,-309.48334,143.49026,-25.705261,40.097248,-13.218465,-4.8536043,-7.0037427,-10.59833,-10.822381,3.236065,-8.025155,6.566804,-5.2654276,-8.978359,13.226683,-18.549728,-2.4116054,-3.3251705,-7.9196715,-6.2053084,Southern
MienNam_2347.wav,0.35771188,0.07173317,1283.860508297004,1421.6975847075807,2652.890625,-310.86005,134.43309,-29.43273,37.92843,-9.83828,-4.1377816,-4.2722015,-8.796346,-9.872774,1.463272,-4.543589,7.7134967,-6.074015,-9.171081,9.099834,-18.03628,-1.6545348,-5.164855,-8.095056,-5.5148673,Southern
MienNam_2348.wav,0.33447552,0.060682356,1397.7790246900015,1483.3048542532524,2885.779933473763,-331.0472,123.52661,-23.800432,34.800835,-19.023392,-1.6539838,-7.192571,-14.043339,-9.007276,-2.5030086,-6.2201905,6.436721,-8.261077,-6.5739713,6.666495,-17.161436,-0.6051366,-8.130696,-7.0164733,-3.5114183,Southern
MienNam_2349.wav,0.43679243,0.03483632,1393.5764076823991,1437.2362635370519,2782.568359375,-386.8527,142.47464,-29.884628,25.247807,-11.8024,-6.514637,-2.3184729,-6.655798,-2.7756352,5.259717,-4.051404,6.685886,-5.0707874,-6.5558023,6.963003,-15.429025,-3.5499227,-6.1970835,-4.967455,-5.0283394,Southern
MienNam_235.wav,0.44117182,0.045036405,1459.2196490038184,1536.9829998910773,3264.325927734375,-345.60413,141.10258,-30.342955,54.304764,-19.884703,-8.102844,10.893286,-11.021532,-1.4167432,7.774924,-2.2878568,4.2383046,2.703643,-5.031275,9.129397,-8.116211,0.21196108,3.5695624,-7.693423,2.8599222,Southern
MienNam_2350.wav,0.3609633,0.05920602,1520.2314335812873,1588.0165205221613,3244.481151779263,-342.21948,115.29593,-25.722809,48.340065,-8.993145,-3.8050635,-7.9848504,-8.879143,-13.575068,-0.67452174,-6.790582,5.762986,-4.511251,-8.537397,10.466806,-17.599155,-1.268558,-6.012488,-9.766758,-4.173359,Southern
MienNam_2351.wav,0.2856399,0.06281938,1484.6063450059012,1494.4537106229059,3069.672643783245,-305.40945,120.183876,-34.45921,32.934048,-27.568352,-3.7762113,-9.499374,-16.182066,-7.213803,-3.6685183,-5.2028656,11.111945,-12.573563,-7.846529,4.8151064,-24.228453,0.114410274,-9.926436,-9.263213,-6.287396,Southern
MienNam_2352.wav,0.31805918,0.06437537,1316.6472949356705,1453.1582011595758,2676.586804582399,-320.01486,129.62955,-22.99969,30.099699,-23.348701,-3.9276211,-8.650369,-14.877869,-9.52439,-4.9570017,-5.459669,8.091549,-9.642364,-9.80439,6.3307986,-16.677172,-3.3181157,-7.5782394,-7.575787,-6.312764,Southern
MienNam_2353.wav,0.38236922,0.06689475,1359.0466630170436,1472.021516039827,2761.160546321707,-344.1487,115.9786,-17.507648,30.076029,-9.500485,-6.6878843,-4.7505946,-9.447092,-9.329804,2.1366236,-5.3000207,4.4924235,-4.85103,-8.255236,7.879407,-15.081399,-4.2162995,-4.0920596,-8.407684,-4.200048,Southern
MienNam_2354.wav,0.39032227,0.05596655,1526.3846123618846,1557.6827525010444,3161.764596254771,-329.3264,117.649284,-27.498957,40.929493,-12.692838,-3.5184872,-7.626026,-12.900574,-8.767247,4.776944,-6.797001,5.575608,-5.5829663,-6.674244,8.830756,-19.89473,-1.0187104,-6.1060295,-7.9161425,-4.7827296,Southern
MienNam_2355.wav,0.334929,0.08280059,1286.8032942747702,1402.9563271411496,2574.6690708268025,-295.19543,131.3083,-26.60509,37.008595,-8.210504,-4.7815065,-10.3467865,-9.064441,-7.234619,1.4846345,-6.1253796,6.11747,-7.656778,-8.399928,7.6012864,-20.082918,-1.6820847,-6.198355,-9.775204,-5.330742,Southern
MienNam_2356.wav,0.39354414,0.07051238,1548.9717191735647,1563.4557098990338,3179.8178932883525,-300.04694,117.723305,-22.668962,30.64518,-18.046995,-1.4069011,-11.203573,-12.082142,-4.82039,1.7434822,-5.8123603,8.052154,-6.312593,-7.6938004,9.381088,-16.99827,-0.3292101,-5.6191216,-7.063545,-4.9580483,Southern
MienNam_2357.wav,0.3560972,0.060978726,1425.3245414750363,1437.140889892595,2850.765380859375,-308.92856,131.27364,-37.122887,38.766743,-9.01642,-3.4842203,-15.556281,-13.12549,0.57735693,-2.5729775,-5.9587545,7.807045,-11.793797,-6.3130817,4.1273065,-18.787079,0.17044921,-7.6747456,-6.0819325,-6.0802703,Southern
MienNam_2358.wav,0.37725472,0.05275192,1344.6867363125416,1439.4323850362168,2737.8271484375,-340.37735,132.80342,-23.851028,35.87611,-10.825277,-5.592985,1.2591895,-9.374462,-11.86503,1.9022943,-5.0420303,6.522232,-4.8369727,-8.773979,9.961307,-14.522302,-4.052062,-3.150561,-7.757686,-5.88477,Southern
MienNam_2359.wav,0.36658204,0.05660367,1500.2232468656844,1565.652364585665,3127.447896064082,-325.67233,125.258934,-25.761152,41.356976,-20.9337,2.2971635,-10.715862,-12.418587,-10.661495,-0.70395064,-5.2023687,5.517467,-6.143158,-6.2526655,7.64927,-19.15429,1.4113809,-7.6572375,-8.538204,-4.6351295,Southern
MienNam_236.wav,0.39480132,0.057026487,1435.3717883584463,1512.6655248324614,3127.2083629261365,-337.57535,127.88898,-21.890469,52.537838,-4.4758086,-10.774515,8.004641,-9.816192,-3.202873,6.02885,-4.562949,2.7111812,1.6340284,-7.060599,8.547712,-5.1688447,-2.4105668,6.2216935,-7.3899794,-0.80215216,Southern
MienNam_2360.wav,0.34079307,0.061162915,1444.6139260945095,1465.7385039871226,2910.85109904661,-318.14862,130.02509,-27.758688,32.95589,-25.390553,-4.1676574,-2.4529366,-11.32274,-9.08206,1.3403692,-3.6187923,6.3815165,-11.201831,-4.448995,6.8596206,-20.703714,-0.7310658,-8.825054,-7.620779,-6.5542307,Southern
MienNam_2361.wav,0.36839467,0.04961042,1246.8237846749823,1407.8022274552925,2593.9152129708905,-361.22253,128.74867,-15.419487,44.09901,4.239627,-6.787122,-1.4776115,-10.546722,-8.8442335,0.09245523,-4.6131496,5.4802794,-3.2214968,-5.8609214,7.2127633,-13.286553,-6.38842,-0.63912934,-7.6833096,-6.8838906,Southern
MienNam_2362.wav,0.29763895,0.09416872,1372.385814661498,1399.0145878784404,2713.0514882093557,-266.73804,138.37054,-42.87889,32.743248,-23.973368,-7.031249,-11.238118,-14.135034,-12.0463705,4.513093,-8.210218,5.398121,-8.253678,-9.7729025,9.595718,-23.103737,1.1567165,-5.4817777,-10.200565,-6.8237643,Southern
